Column1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,pca1,pca2
64237,7dY9gGn93i4EoH7oUk2uP4,Ella Fitzgerald,Twisted Halloween Hits,"Bewitched, Bothered, And Bewildered - Stereo Version",0,424317,False,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872,4,jazz,-3.519112874426199,0.9897283267727406
64239,1IgtHMtJcoGSE5gHqC1diy,Ella Fitzgerald,Weihnachten Playlist,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz,-1.776869728917079,1.7574883082656099
64240,20yIwdaPIYKT7ZK8dAJw9C,Ella Fitzgerald,pov: you are walking in a winter wonderland,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz,-1.3445450522705173,1.5486879661107162
64241,4AFsnSFhRS5tc07RDKsY1z,Ella Fitzgerald,Home At Christmas,Jingle Bells,0,143093,False,0.699,0.726,7,-5.364,1,0.0726,0.575,0.0,0.655,0.877,119.185,4,jazz,0.9625447816463657,1.1010447597980715
64242,6Flhe63TCr8YT376BWmmKw,Ella Fitzgerald,pov: you rock around the christmas tree,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz,-1.776869728917079,1.7574883082656099
64243,7nSM5Q806uLYcJvWRCIRg2,Ella Fitzgerald,Weihnachtssongs,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz,-1.776869728917079,1.7574883082656099
64244,0X6unr81shIRDbdW5aMFSM,Ella Fitzgerald,Home For Christmas 2022,Jingle Bells,0,143093,False,0.699,0.726,7,-5.364,1,0.0726,0.575,0.0,0.655,0.877,119.185,4,jazz,0.9625447816463657,1.1010447597980715
64245,7pfC2uUEuDEzMYKVblIXb8,Ella Fitzgerald,The Very Best Christmas Songs 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz,-1.776869728917079,1.7574883082656099
64246,00970cTs7LnxWt0d5Qk08m,Ella Fitzgerald,Weihnachtslieder 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz,-1.776869728917079,1.7574883082656099
64247,2uXsKwL314wMze7QHoSYgK,Ella Fitzgerald,Christmas Playlist 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz,-1.776869728917079,1.7574883082656099
64249,4YNhxUpMiSeyjjIdkmHNW9,Ella Fitzgerald,pov: you are walking in a winter wonderland,Let It Snow! Let It Snow! Let It Snow!,0,163040,False,0.574,0.414,9,-7.16,0,0.0495,0.842,0.0,0.172,0.867,77.968,4,jazz,-0.8675316050890941,1.9679924492005694
64926,5fzii5v8A2PmlvML2ziF9n,Ella Fitzgerald,My Funny Valentine: The Rodgers And Hart Songbook,Isn't It Romantic?,37,180506,False,0.19,0.187,5,-14.734,0,0.0404,0.924,5.08e-06,0.0887,0.25,73.461,4,jazz,-3.3880178702424892,0.03815298015322017
64228,1mM1piMRF5wPx4nLMBvWpt,Ella Fitzgerald;Count Basie,Christmas time but not Christmas songs 2022,Dream A Little Dream Of Me,0,248197,False,0.287,0.131,7,-19.807,1,0.0777,0.896,0.0,0.0988,0.19,72.627,4,jazz,-3.9277032045550264,0.35276519664106093
64138,5IztFgMSB1QcVh5UXEbZgF,Ella Fitzgerald;Louis Armstrong,World's Best Christmas Playlist,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz,-0.37136886433014143,1.40454726092874
64139,4aWqVlWZwVfuSTVucZrb65,Ella Fitzgerald;Louis Armstrong,pov: you are an christmas elf,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz,-0.37136886433014143,1.40454726092874
64173,357pRaRB0tID9c98Eg2TDn,Ella Fitzgerald;Louis Armstrong,christmas but not christmas songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz,-0.37136886433014143,1.40454726092874
64175,3ytaJfUjlDmaKo1KqllPXA,Ella Fitzgerald;Louis Armstrong,Christmas Dinner,I've Got My Love To Keep Me Warm,0,190306,False,0.516,0.491,0,-9.682,1,0.0778,0.617,0.0,0.149,0.788,110.526,4,jazz,-0.6351563021943005,1.2107800117134182
64195,6hnyzfuGgBDnUhw3TaRac1,Ella Fitzgerald;Louis Armstrong,Christmas Vibes But Not Christmas Songs,Dream A Little Dream Of Me - Single Version,0,187693,False,0.45,0.25,0,-8.333,1,0.096,0.909,0.0,0.131,0.377,82.108,4,jazz,-2.024312363171042,0.8619833951727001
64204,0OpPGBkgaZ6zCWKAYXPNpc,Ella Fitzgerald;Louis Armstrong,Desayuno en calma,Moonlight In Vermont,0,219600,False,0.427,0.0916,0,-15.364,1,0.039,0.977,0.000235,0.0855,0.111,100.7,1,jazz,-3.375052472288448,0.5611325853487242
64210,7tfSlkyv8xmyoUEGd53mBC,Ella Fitzgerald;Louis Armstrong,Coffee Break,Dream A Little Dream Of Me - Single Version,0,187693,False,0.45,0.25,0,-8.333,1,0.096,0.909,0.0,0.131,0.377,82.108,4,jazz,-2.024312363171042,0.8619833951727001
64212,38UDPaDM2jZMRv4aEXhdi3,Ella Fitzgerald;Louis Armstrong,Un tecito y a mimir,Stars Fell On Alabama,0,211720,False,0.329,0.139,5,-11.934,1,0.0407,0.949,0.0,0.117,0.183,169.608,5,jazz,-2.5260099294139495,-0.13270689088386023
64222,37NRNwqKLqtzMpVfBuhl0n,Ella Fitzgerald;Louis Armstrong,Desayuno en calma,They Can't Take That Away From Me,0,277706,False,0.551,0.232,3,-13.619,1,0.0782,0.626,0.0,0.13,0.394,103.308,4,jazz,-1.954153408879172,0.9657419974406697
64238,4kY9pd1AJwnxdThLArfvUb,Ella Fitzgerald;Louis Armstrong,Christmas Vibes But Not Christmas Songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz,-0.37136886433014143,1.40454726092874
64715,78MI7mu1LV1k4IA2HzKmHe,Ella Fitzgerald;Louis Armstrong,"Love, Ella",Dream A Little Dream Of Me - Single Version,66,185160,False,0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,4,jazz,-3.2542982855171685,1.1786488486641558
64719,33jt3kYWjQzqn3xyYQ5ZEh,Ella Fitzgerald;Louis Armstrong,The Complete Ella And Louis On Verve,Cheek To Cheek,67,354533,False,0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,4,jazz,-1.616042135525085,1.8432525394339159
64810,3Bbbz0IGORWZSLf9UqsAL4,Ella Fitzgerald;Louis Armstrong,C'est Si Bon,Dream A Little Dream Of Me,46,182266,False,0.631,0.127,0,-15.333,1,0.0949,0.939,0.0,0.0732,0.322,76.559,4,jazz,-2.9270846330732643,1.7102830816232932
64910,0f2489MzoisF9pKduawvce,Ella Fitzgerald;Louis Armstrong,Ella And Louis Again,Autumn In New York,62,356626,False,0.425,0.0469,7,-18.612,0,0.0354,0.955,0.0,0.137,0.154,135.335,4,jazz,-3.52061027442352,0.5081553174032963
64198,0LSY8Ky3xaWkACC6vNQtbz,Ella Fitzgerald;Louis Jordan & His Tympany Five,Best Christmas Songs 2022,Baby It's Cold Outside,0,163706,False,0.638,0.0767,10,-13.98,1,0.0588,0.937,0.0,0.121,0.599,114.353,4,jazz,-2.3812952288350413,2.100711184369101
64248,3DdZImFHeAEhvWCTgnfOyC,Ella Fitzgerald;Louis Jordan & His Tympany Five,Best Christmas Music 2022,Baby It's Cold Outside,0,163706,False,0.638,0.0767,10,-13.98,1,0.0588,0.937,0.0,0.121,0.599,114.353,4,jazz,-2.3812952288350413,2.100711184369101
53380,4k8XDEK1qII67HXtOpcl0G,Ella Henderson,The State of Pop,Friends,0,178298,False,0.747,0.537,10,-5.76,1,0.0413,0.198,1.24e-05,0.18,0.453,97.056,4,house,0.40471056197680283,0.8114770906320071
53383,37oBU3ySQ1c3Ko2bpMVaWy,Ella Henderson;House Gospel Choir;Just Kiddin,House Anthems,Risk It All,1,178064,True,0.706,0.914,5,-5.668,0,0.0615,0.19,0.0,0.0886,0.299,124.03,4,house,1.1133741209506016,-0.17040551299541085
53391,60w8VmARu1sImlFvJGITX5,Ella Henderson;House Gospel Choir;Just Kiddin,Running Songs,Risk It All,0,178064,True,0.706,0.914,5,-5.668,0,0.0615,0.19,0.0,0.0886,0.299,124.03,4,house,1.1133741209506016,-0.17040551299541085
53398,7cNFsmVpwEkew8YkfGYN82,Ella Henderson;Nathan Dawe,EDM Hits,Take Care of You - Nathan Dawe Remix,0,198582,False,0.693,0.934,11,-3.46,1,0.0464,0.0832,0.0012,0.32,0.505,124.029,4,house,1.8096324277738083,-0.15352506427270243
53327,7IdBW6Dx5LdSThQw7Zi3kK,Ella Henderson;Tom Grennan,New Arrivals,Let's Go Home Together,0,208692,False,0.661,0.486,5,-4.438,1,0.0431,0.454,0.0,0.0994,0.309,78.31,4,house,-0.3071724306831728,0.6810079539818018
53336,7fFwjuBFDt8HoVgKdcOoA7,Ella Henderson;Tom Grennan,Hit After Hit,Let's Go Home Together,0,208692,False,0.661,0.486,5,-4.438,1,0.0431,0.454,0.0,0.0994,0.309,78.31,4,house,-0.3071724306831728,0.6810079539818018
53346,3rrPkyHJKxL5s4H5xUlP5H,Ella Henderson;Tom Grennan,Good Enough - Easy Pop,Let's Go Home Together,0,208692,False,0.661,0.486,5,-4.438,1,0.0431,0.454,0.0,0.0994,0.309,78.31,4,house,-0.3071724306831728,0.6810079539818018
53347,0Wf4zRjeuNIXbxgluZorbz,Ella Henderson;Tom Grennan,Give You Love - Cozy Hits,Let's Go Home Together,0,208692,False,0.661,0.486,5,-4.438,1,0.0431,0.454,0.0,0.0994,0.309,78.31,4,house,-0.3071724306831728,0.6810079539818018
86669,4BWynWBPy9awPUG0WzYEZl,ELLEGARDEN,RIOT ON THE GRILL,Bored Of Everything,38,201306,False,0.481,0.917,7,-1.211,1,0.0399,0.000369,0.12,0.383,0.616,145.894,4,punk,1.9682404179047215,-1.0433805111759518
86909,25JWyDp4DkZpRzChZKHiPw,ELLEGARDEN,ジターバグ,Cakes And Ale And Everlasting Laugh,36,184173,False,0.382,0.945,2,-2.897,1,0.067,0.000486,0.0,0.0481,0.314,154.96,4,punk,1.4776950676534095,-1.5722280229333636
81012,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,90,184447,False,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,3,pop,0.23825173659811563,-1.6355355474435587
81185,3zHq9ouUJQFQRf3cm1rRLu,Ellie Goulding,Delirium (Deluxe),"Love Me Like You Do - From ""Fifty Shades Of Grey""",79,252534,False,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,4,pop,0.08446017074449234,-1.5811349855087646
81407,0Cy7wt6IlRfBPHXXjmZbcP,Ellie Goulding,Fifty Shades Freed (Original Motion Picture Soundtrack),Love Me Like You Do,79,253520,False,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,4,pop,-0.17526311746025325,-0.20651716360808764
16509,5BMOKxB68b72YxWVnbq6Zf,Elliott Jacqués,Finding Beauty,Afterthought,59,149026,False,0.367,0.103,4,-27.538,1,0.0392,0.98,0.951,0.11,0.0412,64.925,4,classical,-6.063459633691814,-0.7823276767296362
103707,65tHfVat89WdgeWoHaPUXU,Elliott Trent,Into the Night,One Friend,57,153027,True,0.682,0.491,2,-8.095,0,0.0431,0.634,0.0,0.124,0.324,139.844,4,soul,-0.5288560085936344,0.6602758224604219
64922,0nWIJZr7nG6WOw0r4uVPNS,Ello,Taub Mumu,Gak Kayak Mantanmu,38,238426,False,0.579,0.608,7,-5.628,1,0.0265,0.347,0.00224,0.11,0.398,95.979,4,jazz,0.039375965279864894,0.2644109543628907
103983,03P8OuXYbTy6dCWq007z1q,Elohim;NITTI,Float Away,Float Away,49,200894,False,0.748,0.855,1,-1.741,0,0.0629,0.319,0.000152,0.115,0.475,97.988,4,soul,1.3073593416555547,0.562988880645414
96806,2LMrPmBtEFrVx8tFzeOmOG,Elza Soares,Lisbela e o Prisioneiro (Trilha Sonora),Espumas ao Vento,38,142915,False,0.325,0.635,8,-8.595,1,0.109,0.0945,2.08e-06,0.152,0.487,92.456,3,samba,-0.12731264608642417,-0.6081212247245279
96969,7cHFPtdFTUnIKy2E6yIJ70,Elza Soares,O Tempo Não Para,O Tempo Não Para,36,256837,False,0.657,0.597,7,-6.86,0,0.0333,0.00487,1.03e-06,0.324,0.585,134.959,4,samba,0.9629948523688492,0.23579415593864203
96817,4sri8EK0L50ySCZw2vsj4e,Elza Soares;BaianaSystem;Virgínia Rodrigues,Libertação,Libertação,37,259547,False,0.655,0.883,5,-5.438,0,0.0717,0.212,0.445,0.185,0.696,105.024,4,samba,0.7672462682654532,-0.0914687267784859
96075,7y6vnVnkRzcxUZMdoCaksh,Elza Soares;Chico Buarque,Do Cóccix Até o Pescoço,Façamos (Vamos Amar),47,353346,False,0.664,0.28,2,-7.606,0,0.0362,0.779,0.0,0.159,0.41,115.116,4,samba,-1.1828915021854127,1.2603431772918996
96287,5EA8K8bSRUbTbNSs2KoCDJ,Emílio Santiago;Alcione,Casa De Samba Sem Limite (Ao Vivo),Flor De Lis - Ao Vivo,44,169893,False,0.562,0.843,11,-6.49,0,0.164,0.207,0.0,0.817,0.614,99.251,4,samba,1.1300629355148613,-0.3822344820884739
103936,30BsewEJZPxfuLNAlZPFje,Emeli Sandé,Our Version Of Events (Special Edition),"Read All About It, Pt. III",68,283706,False,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-06,0.0926,0.343,98.082,4,soul,-1.1078843143942583,0.9936057068010653
96653,19K67ARK51RFvi3CDdB69g,Emerson Dias;Acadêmicos Do Salgueiro,Sambas De Enredo Das Escolas De Samba 2019,Xangô,37,331853,False,0.44,0.657,0,-9.503,0,0.0423,0.195,0.0,0.275,0.798,143.184,4,samba,0.4651373046495458,0.11183973660315061
19756,5bWZd1TOdlA1uOVhP6Vu0e,Emily Hackett;Will Anderson,Take My Hand (The Wedding Song) [feat. Will Anderson],Take My Hand (The Wedding Song) [feat. Will Anderson],53,238421,False,0.592,0.465,3,-10.008,1,0.0279,0.663,0.000776,0.0918,0.283,75.976,4,country,-1.3698573095185291,0.7312884823150576
51159,7lQ8MOhq6IN2w8EYcFNSUk,Eminem,The Eminem Show,Without Me,88,290320,True,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4,hip-hop,1.7776010290010698,1.2423847490242985
51216,3yfqSUWxFvZELEM4PmlwIR,Eminem,The Marshall Mathers LP,The Real Slim Shady,87,284200,True,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4,hip-hop,1.585852278272,1.840560931113315
51369,7Ie9W94M7OjPoZVV216Xus,Eminem,Recovery,Not Afraid,81,248133,True,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,5,hip-hop,1.728355137258752,1.2016663762761006
51523,3kpYJjvM8Ja6btr5hEJLWc,Eminem,Venom (Music From The Motion Picture),Venom - Music From The Motion Picture,74,269573,True,0.75,0.789,0,-5.058,1,0.0647,0.0148,0.0,0.501,0.467,135.954,4,hip-hop,1.6334932539260247,-0.12087393392460305
51614,6or1bKJiZ06IlK0vFvY75k,Eminem,The Marshall Mathers LP2 (Deluxe),Rap God,78,363521,True,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,4,hip-hop,1.753443132785219,-0.011953494009910262
51939,1v7L65Lzy0j0vdpRjJewt1,Eminem,Just Lose It,"Lose Yourself - From ""8 Mile"" Soundtrack",79,322226,True,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,4,hip-hop,1.2576023271734176,-1.1521452388597062
51301,3UmaczJpikHgJFyBTAJVoz,Eminem;Dido,The Marshall Mathers LP,Stan,85,404106,True,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4,hip-hop,1.3972871599225967,0.3658971110670721
51503,4woTEX1wYOTGDqNXuavlRC,Eminem;Dina Rae,The Eminem Show,Superman,86,350320,True,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,4,hip-hop,1.8057279692369774,0.5049093773781593
51320,7FIWs0pqAYbP91WWM0vlTQ,Eminem;Juice WRLD,Music To Be Murdered By,Godzilla (feat. Juice WRLD),83,210800,True,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4,hip-hop,1.8275543189434746,1.0111547726515142
51277,4xkOaSrkexMciUUogZKVTS,Eminem;Nate Dogg,The Eminem Show,Till I Collapse,86,297786,True,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,4,hip-hop,1.295035964966258,-1.4024779764271118
51401,15JINEqzVMv3SvJTAXAKED,Eminem;Rihanna,Recovery,Love The Way You Lie,83,263373,True,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4,hip-hop,1.476255520981916,0.5066257996417002
51119,16xg7UwH9hbs96vCD8k6bC,Emiway Bantai,GRIND,GRIND,65,175449,False,0.848,0.735,1,-4.661,1,0.0445,0.291,0.0,0.0713,0.57,98.973,4,hip-hop,0.9982803330505352,1.2853243097088098
51355,08j9wzt7Q9Ucq1IrpD4GVq,Emiway Bantai,Machayenge,Machayenge,60,153077,False,0.807,0.628,8,-8.988,1,0.204,0.0146,0.0,0.0598,0.718,104.978,4,hip-hop,0.8159296302895946,1.3841977647862929
51505,0usNFsDDoVMYVE732zM3QI,Emiway Bantai,KR L$DA SIGN,KR L$DA SIGN,59,492160,True,0.709,0.716,2,-4.644,1,0.246,0.129,0.0,0.243,0.608,139.961,4,hip-hop,1.3506730669371387,0.4262809349499362
51615,3LlEnO0INKAExVe4JMi7p7,Emiway Bantai,Khatam Hue Waande,Khatam Hue Waande,58,193882,False,0.756,0.903,11,-2.088,0,0.14,0.232,0.0,0.0548,0.729,99.995,4,hip-hop,1.7158513200208771,1.0170830689084727
51661,0TeH0rRFmef6eqk86MPyUA,Emiway Bantai,MACHAYENGE 4,MACHAYENGE 4,58,620320,True,0.614,0.797,8,-4.243,1,0.315,0.197,0.0,0.113,0.608,133.007,4,hip-hop,1.2372464740897502,0.22292828793047628
51757,73N5AghXPjYtAoS6RIYPZd,Emiway Bantai,CHUSAMBA,CHUSAMBA,56,193663,True,0.777,0.816,7,-3.884,1,0.275,0.349,0.0,0.195,0.667,139.68,4,hip-hop,1.4484309097078387,0.876199117597902
103807,3NrMppEmrfhrz9OXaUejp7,Emmit Fenn,The Last Dance,Control,68,170004,False,0.86,0.363,11,-9.306,0,0.0755,0.178,0.00109,0.101,0.244,120.033,4,soul,-0.2395772466928099,0.9543856231638199
19742,46DBOCyDDj0FFnWniwwNVW,Emmylou Harris,Country Holiday,Christmas Time's A-Coming,0,175400,False,0.715,0.404,11,-9.706,1,0.0262,0.583,0.0,0.115,0.709,104.438,4,country,-0.6221390690201497,1.8320701072843157
19747,6CqIPNIgAYmbOyPgVKv0u3,Emmylou Harris,Happy Country Christmas,Christmas Time's A-Coming,0,175400,False,0.715,0.404,11,-9.706,1,0.0262,0.583,0.0,0.115,0.709,104.438,4,country,-0.6221390690201497,1.8320701072843157
86384,6HFVHZt5xRuPpiqFKXbJ6W,En Svensk Tiger,Versace Style,Leningrad skyline,41,207693,False,0.502,0.949,11,-3.196,0,0.1,0.00403,8.26e-06,0.178,0.551,162.127,4,punk,1.9240802347043904,-0.8454233944245579
103996,21yL3WvSKzdvuF0akcH8Bk,En Vogue,Gourmet Soul,Hooked on Your Love,0,216600,False,0.817,0.446,0,-8.114,1,0.0344,0.431,0.0,0.0746,0.718,106.985,4,soul,-0.012511757049195278,1.9855938845951242
96076,1H8kpF4JkCIjm731DrWWjb,Encontro de Batuqueiros,Edb (Acústico),Quem de Nós - Acústico,46,204750,False,0.493,0.821,11,-6.538,1,0.0503,0.471,0.0,0.18,0.964,107.557,4,samba,0.7002601977385661,0.8909254187341246
96090,5Q1fqIi57sHMKThqF1gsmO,Encontro de Batuqueiros,Roda de Samba do Edb (Ao Vivo),Problema Emocional / Volta de Vez pra Mim / Não Valeu - Ao Vivo,46,304976,False,0.482,0.754,2,-6.243,0,0.0515,0.571,0.0,0.72,0.862,109.362,4,samba,0.5987203516046161,0.33727656127560934
96481,0AXhuMf3eW4IHYIJhvEK4O,Encontro de Batuqueiros,Roda de Samba do Edb (Ao Vivo),Somos do Interior - Ao Vivo,39,172994,False,0.638,0.816,2,-6.753,1,0.0767,0.73,0.000242,0.923,0.94,112.466,4,samba,0.8355575962508163,0.8871558331474618
96485,6CoCWGh9Bsd3fGkHeiuPZH,Encontro de Batuqueiros,Roda de Samba do Edb (Ao Vivo),Isso É Que Dá / Acelera / Dona dos Meus Sonhos / Acaba Tudo Bem - Ao Vivo,39,414992,False,0.516,0.808,2,-6.721,1,0.0383,0.699,1.09e-05,0.579,0.866,115.547,4,samba,0.5006994815147227,0.6049795247344887
96587,1pjkL5sQmRVMZbmK1umuVi,Encontro de Batuqueiros,Roda de Samba do Edb (Ao Vivo),Verdadeira Chama /Medidas Provisórias / Virou Religião / Poder de Sedução - Ao Vivo,38,435014,False,0.494,0.799,7,-7.069,1,0.0938,0.75,0.00409,0.647,0.907,131.14,4,samba,0.4977044149598156,0.5357031225206901
96946,3zeeRm1uipiNhRRpgcAUvU,Encontro de Batuqueiros,Roda de Samba do Edb (Ao Vivo),Lucidez / Alvará / Retrato Cantado de um Amor - Ao Vivo,36,439002,False,0.458,0.75,9,-6.939,1,0.0361,0.614,0.000652,0.763,0.824,116.531,4,samba,0.4495784684264642,0.16234206596843942
96975,6YWMJefmWqHxxfg6YF6zI6,Encontro de Batuqueiros,"Edb Acústico, Vol. 2",Nada por Mim / Nas Nuvens / É Demais / Cheiro de Amor,36,420500,False,0.539,0.637,2,-6.814,1,0.0462,0.709,0.0,0.257,0.922,89.152,4,samba,-0.0854963458438878,1.4322112309656847
86435,5DO6h6YjA9531IA8B0ahBa,Endank Soekamti;Ndarboy Genk,Wayahe Hiling,Wayahe Hiling,43,274923,False,0.673,0.876,11,-3.947,0,0.133,0.0146,0.000417,0.112,0.777,180.152,4,punk,2.189880711136962,0.2470925658931256
42103,5JvVChAko7GrMH290fetnq,Enemy Soil,Casualties of Progress,Sentencing,16,99666,False,0.241,0.983,2,-4.974,1,0.125,7.03e-06,0.000767,0.0566,0.126,119.903,3,grindcore,0.7742913241173724,-2.254428124255206
42206,67LQps9kN4ylusAbzCKaAD,Enemy Soil,Casualties of Progress,Group Think,14,67826,False,0.458,0.949,7,-6.326,1,0.307,0.000467,0.012,0.0649,0.132,119.451,4,grindcore,0.8453554206833134,-1.4948741373098258
42622,7xAz33lBrzvBmqhew5szil,Enemy Soil,Casualties of Progress,Fall of Empire,11,87240,False,0.322,0.989,11,-4.849,0,0.159,1.87e-05,0.0,0.17,0.101,120.951,4,grindcore,0.9430893813390863,-2.1553656123687635
87139,0FcYoRbrZ9eR2bc5nw6feN,Engenheiros Do Hawaii,Longe Demais Das Capitais,Toda Forma De Poder,50,195066,False,0.325,0.947,2,-7.304,1,0.115,0.174,0.0,0.116,0.593,202.846,4,r-n-b,1.2538463025212705,-1.2632527300095184
87393,6RPujWkce7CnkisE9Xpppp,Engenheiros Do Hawaii,O Papa É Pop,O Papa é Pop,45,228106,False,0.595,0.729,5,-7.017,1,0.0305,0.34,0.0,0.195,0.829,113.182,4,r-n-b,0.6994486941758439,0.90498539263696
87541,73IwHIEhnAPKV5kDDBk4Dd,Engenheiros Do Hawaii,Acústico (Ao Vivo / Deluxe),Vida Real - Ao Vivo,43,187946,False,0.581,0.69,9,-9.456,1,0.0362,0.26,0.000425,0.954,0.321,88.09,4,r-n-b,0.18439723182131693,-0.6952690628064249
87549,6RH1tgyOx8OrzPExzCm59Q,Engenheiros Do Hawaii,O Papa É Pop,"O Exército De Um Homem Só, I",43,291360,False,0.512,0.562,4,-9.623,1,0.0332,0.0141,0.0152,0.283,0.523,159.211,4,r-n-b,0.4393937859692538,-0.3748306692885161
87599,3GqUXx8Zp9g0E6oHgV81Oz,Engenheiros Do Hawaii,Várias Variáveis,Herdeiro Da Pampa Pobre,43,243226,False,0.455,0.788,9,-6.855,1,0.0832,0.0641,0.0,0.0499,0.71,127.165,4,r-n-b,0.9441548535601441,-0.06659007263191359
87649,0lNdaHuRYi0YVNPWW0F7X2,Engenheiros Do Hawaii,Várias Variáveis,Muros E Grades,42,219666,False,0.54,0.889,4,-5.472,1,0.0382,0.0486,0.0,0.0802,0.82,147.518,4,r-n-b,1.6637758947107897,0.14070238485389872
87779,2Sl6hMperaZs5PWPrpJboD,Engenheiros Do Hawaii,Acústico - Novos Horizontes (Ao Vivo),Pra Ser Sincero - Ao Vivo,41,201388,False,0.341,0.604,11,-7.346,0,0.074,0.325,3.84e-05,0.951,0.244,68.198,4,r-n-b,-0.36465160180128947,-1.3939924918766387
87789,13ycW95Yd1oKoCAQXAWvTq,Engenheiros Do Hawaii,Acústico - Novos Horizontes (Ao Vivo),Alívio Imediato - Ao Vivo,41,210650,False,0.332,0.769,9,-4.984,1,0.0416,0.158,1.46e-06,0.704,0.35,175.938,4,r-n-b,1.055892499999456,-1.9431719446607918
87792,2b75Q3C7hQcJ4XOA6Sb81N,Engenheiros Do Hawaii,Acústico (Ao Vivo / Deluxe),Outras Freqüências - Ao Vivo,41,193866,False,0.676,0.676,9,-8.241,1,0.0336,0.377,2.57e-05,0.751,0.253,93.09,4,r-n-b,0.12647821972491205,-0.27042502017479003
87895,2hxDGU9k4CTikQm1hOG5vc,Engenheiros Do Hawaii,Simples De Coração,Simples De Coração,40,236173,False,0.38,0.654,11,-8.475,1,0.032,0.0121,1.19e-06,0.0605,0.456,182.216,4,r-n-b,0.5654880306121425,-0.9775327167725026
87941,0g8uG7xyXaE0QSH4kLRK9d,Engenheiros Do Hawaii,Várias Variáveis,Ando Só,40,234506,False,0.55,0.906,9,-6.611,1,0.038,0.00417,1.77e-05,0.439,0.664,109.536,4,r-n-b,1.4502274161616018,-0.3049783819106738
87945,4BwFG57h1iCRrP8uy4e28Y,Engenheiros Do Hawaii,Acústico (Ao Vivo / Deluxe),A Revolta Dos Dândis Pt. 1 - Ao Vivo,40,199400,False,0.622,0.905,4,-7.535,1,0.0486,0.111,1.75e-05,0.966,0.75,100.031,4,r-n-b,1.5536982314110934,-0.1907088920418829
87308,5XRmtOOr6puIuXtIjstCu1,Enygma Rapper,Rei Sem Nome (Meruem),Rei Sem Nome (Meruem),46,384347,False,0.532,0.639,1,-8.823,0,0.0418,0.151,0.0,0.122,0.357,137.971,4,r-n-b,0.18797116235233882,-0.36082540736575064
87359,6uYbQddo853t9TIIVlW1ws,Enygma Rapper,Kono Dio Da!,Kono Dio Da!,46,250880,False,0.472,0.717,4,-8.939,0,0.0691,0.373,0.0,0.341,0.346,103.563,4,r-n-b,-0.16960588456903838,-0.4817464619350704
